"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","type"
"115","WgSCgOIGn4Zbrjmq61KePw","Ruby Tuesday",NA,"9515 Diamond Centre Drive","Mentor","OH",44060,41.7151932,-81.2982898,3,24,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: False"",""DriveThru: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""American (Traditional)"",""Restaurants"",""Burgers""]","[""Monday 11:0-22:0"",""Tuesday 11:0-22:0"",""Wednesday 11:0-22:0"",""Thursday 11:0-22:0"",""Friday 11:0-22:0"",""Saturday 11:0-22:0"",""Sunday 11:0-22:0""]","business"
"116","z4g0S2U5c4JPgWhu1TWYzg","Panera Bread",NA,"7357 Mentor Ave","Mentor","OH",44060,41.6540041778,-81.3784173131,2.5,19,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: free""]","[""Sandwiches"",""Bagels"",""Soup"",""Breakfast \u0026 Brunch"",""Salad"",""Food"",""Restaurants""]","[""Monday 6:0-21:0"",""Tuesday 6:0-21:0"",""Wednesday 6:0-21:0"",""Thursday 6:0-21:0"",""Friday 6:0-21:0"",""Saturday 6:0-21:0"",""Sunday 7:0-20:0""]","business"
"117","FgVWbj_LgvfniIBrdFjLmA","Lake Norman Chrysler Jeep Dodge Ram",NA,"20700 Torrence Chapel Rd","Cornelius","NC",28031,35.4850251,-80.8762265,2,26,1,"[""BusinessAcceptsCreditCards: True""]","[""Car Dealers"",""Auto Repair"",""Auto Parts \u0026 Supplies"",""Automotive""]","[""Monday 9:0-20:0"",""Tuesday 9:0-20:0"",""Wednesday 9:0-20:0"",""Thursday 9:0-20:0"",""Friday 9:0-20:0"",""Saturday 9:0-20:0"",""Sunday 0:0-18:0""]","business"
"118","1qLFgJzsSkpcbNznRiZxUg","Lakeside Dental",NA,"19824 W Catawba Ave, Ste B","Cornelius","NC",28031,35.481012,-80.885637,4,4,1,"[""AcceptsInsurance: True"",""ByAppointmentOnly: False""]","[""Health \u0026 Medical"",""Dentists"",""General Dentistry""]","[""Monday 8:0-16:30"",""Tuesday 8:0-16:30"",""Wednesday 8:0-16:30"",""Thursday 8:0-16:30"",""Friday 7:0-14:0""]","business"
"119","CFh-ACjfTKmdvCzQjAqwTA","Lake Norman Shoe Repair & Dry Cleaners",NA,"19501 W Catawba Ave Ste 15","Cornelius","NC",28031,35.4793582,-80.8909812,3.5,7,1,"[""BusinessAcceptsCreditCards: True""]","[""Local Services"",""Shoe Repair""]",NA,"business"
"120","_sea5vOOOKxz0rHencCVDg","Rose Cleaners & Alterations",NA,"19905 W Catawba Ave","Cornelius","NC",28031,35.4818917,-80.8847452,3.5,3,1,"[""BikeParking: False"",""BusinessAcceptsBitcoin: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 1"",""WiFi: no""]","[""Dry Cleaning \u0026 Laundry"",""Local Services""]","[""Monday 7:0-18:0"",""Tuesday 7:0-18:0"",""Wednesday 7:0-18:0"",""Thursday 7:0-18:0"",""Friday 7:0-18:0"",""Saturday 8:30-15:0""]","business"
"121","-UOQApkujaofcnGGoZnMXw","Dollface Skin & Makeup Lounge",NA,"19428 Zion Ave","Cornelius","NC",28031,35.475073,-80.853205,4,4,1,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""ByAppointmentOnly: True"",""RestaurantsPriceRange2: 2""]","[""Beauty \u0026 Spas"",""Makeup Artists"",""Skin Care"",""Hair Removal""]","[""Tuesday 10:0-20:0"",""Wednesday 10:0-20:0"",""Thursday 10:0-20:0"",""Friday 13:0-19:0"",""Saturday 10:0-17:0""]","business"
"122","N2vI9v1Vv0HgAUavkO6Y1Q","Hampton Inn Charlotte-North/Lake Norman",NA,"19501 Statesville Rd","Cornelius","NC",28031,35.4803948,-80.8738724,3,10,1,"[""BusinessAcceptsCreditCards: True"",""RestaurantsPriceRange2: 2"",""WiFi: free""]","[""Event Planning \u0026 Services"",""Hotels \u0026 Travel"",""Hotels""]","[""Monday 0:0-0:0"",""Tuesday 0:0-0:0"",""Wednesday 0:0-0:0"",""Thursday 0:0-0:0"",""Friday 0:0-0:0"",""Saturday 0:0-0:0"",""Sunday 0:0-0:0""]","business"
"123","2E57EmAD7qdfS1NL8_EfMQ","Buscemis Pizza",NA,"18059-8 W Catawba Ave","Cornelius","NC",28031,35.4596408,-80.8889111,3.5,5,0,"[""Alcohol: beer_and_wine"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""Caters: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"",""HasTV: False"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: True"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""Italian"",""Restaurants"",""Pizza""]","[""Monday 11:0-21:0"",""Tuesday 11:0-21:0"",""Wednesday 11:0-21:0"",""Thursday 11:0-21:0"",""Friday 11:0-22:0"",""Saturday 11:0-22:0"",""Sunday 11:0-21:0""]","business"
"124","QALlP7i60QAL5YO5ZYjuHw","La Capelli Salon",NA,"19905 W Catawba Ave, Ste 108","Cornelius","NC",28031,35.4817344432,-80.8845949963,3.5,3,1,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: True"",""GoodForKids: True"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: False""]","[""Beauty \u0026 Spas"",""Spray Tanning"",""Tanning"",""Hair Stylists"",""Hair Salons"",""Massage""]","[""Tuesday 10:0-18:0"",""Wednesday 10:0-18:0"",""Thursday 10:0-18:0"",""Friday 10:0-18:0"",""Saturday 10:0-17:0""]","business"
"125","uCL2LeNYpYTQX13o1S53Cg","Atami Grill Japanese Express",NA,"8301 Magnolia Estates Dr","Cornelius","NC",28031,35.476353,-80.890484,3.5,3,0,"[""Alcohol: beer_and_wine"",""RestaurantsReservations: True""]","[""Restaurants"",""Japanese""]",NA,"business"
"126","AXZzG-_VmsS47upzcXPrbQ","Lowes Foods",NA,"17001 Kenton Dr","Cornelius","NC",28031,35.446528,-80.89205,3,4,0,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Food"",""Grocery""]",NA,"business"
"127","JxX_sP6szkg_1aUMx7_XvA","D& K Polish Nails Boutique",NA,"19812 S Main St, Ste C","Cornelius","NC",28031,35.4793829,-80.856642,3.5,4,0,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""ByAppointmentOnly: False"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: False""]","[""Beauty \u0026 Spas"",""Nail Salons""]",NA,"business"
"128","TLKtKty9TOxP72JnMQRktA","Days Inn Cornelius Lake Norman",NA,"19901 Holiday Lane","Cornelius","NC",28031,35.485216,-80.873424,2,6,1,"[""BusinessAcceptsCreditCards: True"",""RestaurantsPriceRange2: 2"",""WiFi: no""]","[""Event Planning \u0026 Services"",""Hotels"",""Hotels \u0026 Travel""]","[""Monday 0:0-12:0"",""Tuesday 0:0-12:0"",""Wednesday 0:0-12:0"",""Thursday 0:0-12:0"",""Friday 0:0-12:0"",""Saturday 0:0-12:0"",""Sunday 0:0-12:0""]","business"
"129","_UQ-Een96DNhsq3fhfLL7A","Lebo's",NA,"20605 Torrence Chapel Rd, B12","Cornelius","NC",28031,35.484504,-80.878945,3.5,3,1,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Fashion"",""Shoe Stores"",""Women's Clothing"",""Men's Clothing"",""Shopping""]","[""Monday 10:0-21:0"",""Tuesday 10:0-21:0"",""Wednesday 10:0-21:0"",""Thursday 10:0-21:0"",""Friday 10:0-21:0"",""Saturday 10:0-21:0"",""Sunday 12:0-18:0""]","business"
"130","mzo_f_RVcw6-zSSC8cBi3Q","Lake Norman Pet Grooming",NA,"18900 Statesville Rd","Cornelius","NC",28031,35.4715289,-80.873548,4,5,1,NA,"[""Pet Groomers"",""Pets"",""Pet Services"",""Pet Boarding/Pet Sitting""]",NA,"business"
"131","TrmXH-6e0a6KEKkOL7qW2Q","The Dry Sink",NA,"19725 Oak St","Cornelius","NC",28031,35.480714,-80.860512,3,4,1,NA,"[""Home \u0026 Garden"",""Shopping"",""Furniture Stores"",""Home Decor""]","[""Monday 10:0-18:0"",""Tuesday 10:0-18:0"",""Wednesday 10:0-18:0"",""Thursday 10:0-18:0"",""Friday 10:0-18:0"",""Saturday 10:0-18:0""]","business"
"132","hQEfwOmP0rMi1jIXbo_bHA","McDonald's",NA,"20500 Torrence Chapel Rd","Cornelius","NC",28031,35.483802,-80.8765559,1.5,15,1,"[""Alcohol: none"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: False"",""DriveThru: True"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"",""HasTV: False"",""NoiseLevel: quiet"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 1"",""RestaurantsReservations: False"",""RestaurantsTableService: False"",""RestaurantsTakeOut: True"",""WiFi: free""]","[""Burgers"",""Fast Food"",""Restaurants""]",NA,"business"
"133","WeFakoHnMU4fHmAcjeXqjA","Big Als",NA,"8301 Magnolia Estates Dr","Cornelius","NC",28031,35.4862356765,-80.8598993564,3,5,0,"[""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BusinessAcceptsCreditCards: True"",""DriveThru: False"",""GoodForKids: True"",""HasTV: True"",""NoiseLevel: loud"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: False"",""RestaurantsTakeOut: True""]","[""Restaurants"",""Burgers""]",NA,"business"
"134","Gpucn7UI2BfJqAnQ3iy3Jw","The Pick-it Furniture Co",NA,"21328 Catawba Ave","Cornelius","NC",28031,35.4817055722,-80.8602668747,3.5,7,1,"[""BikeParking: True"",""BusinessAcceptsBitcoin: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""DogsAllowed: False"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Shopping"",""Home \u0026 Garden"",""Furniture Stores""]","[""Monday 10:0-18:0"",""Tuesday 10:0-18:0"",""Wednesday 10:0-18:0"",""Thursday 10:0-18:0"",""Friday 10:0-18:0"",""Saturday 10:0-18:0""]","business"
"135","9FPEg18SyYsKgbWZ0XDysQ","Carolina Cones",NA,"20801 N Main St","Cornelius","NC",28031,35.4911289,-80.8582314,4.5,23,1,"[""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2: 1"",""RestaurantsTakeOut: True"",""WiFi: no""]","[""Food"",""Ice Cream \u0026 Frozen Yogurt""]","[""Monday 10:0-22:0"",""Tuesday 10:0-22:0"",""Wednesday 10:0-22:0"",""Thursday 10:0-22:0"",""Friday 10:0-22:0"",""Saturday 10:0-22:0"",""Sunday 10:0-22:0""]","business"
"136","ofccH2ekJxZams0xuSFg7g","Learn Music",NA,"20823 N Main St, Ste D","Cornelius","NC",28031,35.4917497,-80.8581854,5,3,1,"[""BusinessAcceptsCreditCards: True""]","[""Shopping"",""Musical Instruments \u0026 Teachers""]","[""Monday 2:0-19:0"",""Tuesday 2:0-19:0"",""Wednesday 2:0-19:0"",""Thursday 2:0-19:0"",""Friday 2:0-18:0"",""Saturday 9:0-14:0""]","business"
"137","2S7m8DFFso7-CIqqdvuhNg","Cashion's Quick Stop",NA,"16600 Hwy 73 W","Cornelius","NC",28031,35.4442728,-80.8955356,4,6,1,"[""BusinessAcceptsCreditCards: True""]","[""Gas \u0026 Service Stations"",""Automotive""]",NA,"business"
"138","DzRuHisU0zxM_CIH2ccg6A","Kylie's Sports Bar & Grill",NA,"19607 Statesville Rd","Cornelius","NC",28031,35.481901,-80.87365,3.5,3,0,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: free""]","[""Food"",""Restaurants"",""Beer"",""Wine \u0026 Spirits"",""American (New)""]",NA,"business"
"139","OpWHRdpdyUPj0XtMwRXpDg","My Nail Spa of Jenny",NA,"19825 N Cove Rd","Cornelius","NC",28031,35.4783673,-80.8939292,4,7,1,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: False"",""RestaurantsPriceRange2: 1""]","[""Beauty \u0026 Spas"",""Nail Salons""]",NA,"business"
"140","ZrOx8EgCvy_GDdq6nSxq-w","WamBam Fence",NA,"10616 Baily Rd, Ste H","Cornelius","NC",28031,35.457747,-80.8550209,5,3,1,"[""BusinessAcceptsCreditCards: True""]","[""Home Services""]",NA,"business"
"141","d_BsELuzfv3i-tjgUNqqKA","Fitness Connection",NA,"20310 Sefton Park Road","Cornelius","NC",28031,35.479259,-80.881544,3,8,1,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""ByAppointmentOnly: False"",""GoodForKids: False""]","[""Sports Clubs"",""Gyms"",""Fitness \u0026 Instruction"",""Active Life""]","[""Monday 5:0-22:0"",""Tuesday 5:0-22:0"",""Wednesday 5:0-22:0"",""Thursday 5:0-22:0"",""Friday 5:0-20:0"",""Saturday 7:0-17:0"",""Sunday 8:0-17:0""]","business"
"142","sRLGBXiOeWUhs7A3ZD0EKA","J L. Cole Salon",NA,"21310 Catawba Ave","Cornelius","NC",28031,35.4820909,-80.860777,5,6,0,"[""BikeParking: True"",""BusinessAcceptsBitcoin: False"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"",""ByAppointmentOnly: False"",""HairSpecializesIn: {'coloring': True, 'africanamerican': False, 'curly': True, 'perms': True, 'kids': True, 'extensions': True, 'asian': False, 'straightperms': True}"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Hair Salons"",""Beauty \u0026 Spas"",""Makeup Artists""]","[""Tuesday 10:0-18:0"",""Wednesday 10:0-20:0"",""Thursday 10:0-20:0"",""Friday 10:0-19:0"",""Saturday 9:0-15:0""]","business"
"143","vHlF8VSkELv6nKz5W4GDnw","Peninsula China Bistro",NA,"19906 N Cove Rd, Ste A","Cornelius","NC",28031,35.4795,-80.893231,3.5,34,0,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': True, 'upscale': False, 'casual': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"",""HasTV: True"",""NoiseLevel: average"",""OutdoorSeating: False"",""RestaurantsAttire: casual"",""RestaurantsDelivery: True"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""WheelchairAccessible: True"",""WiFi: free""]","[""Chinese"",""Restaurants"",""Asian Fusion"",""Sushi Bars""]","[""Monday 11:30-22:0"",""Tuesday 11:30-22:0"",""Wednesday 11:30-22:0"",""Thursday 11:30-22:0"",""Friday 11:30-23:0"",""Saturday 11:30-23:0"",""Sunday 12:0-22:0""]","business"
"144","lK7DIInJIOBq5TO30G6Z-w","Salon Utopia",NA,"9606 Bailey Rd, Ste A","Cornelius","NC",28031,35.458016,-80.868084,3.5,6,1,"[""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""ByAppointmentOnly: False"",""HairSpecializesIn: {'coloring': True, 'africanamerican': False, 'curly': True, 'perms': True, 'kids': True, 'extensions': True, 'asian': False, 'straightperms': True}"",""RestaurantsPriceRange2: 2"",""WheelchairAccessible: True""]","[""Beauty \u0026 Spas"",""Skin Care"",""Nail Salons"",""Hair Salons""]","[""Monday 9:0-20:0"",""Tuesday 9:0-20:0"",""Wednesday 9:0-20:0"",""Thursday 9:0-20:0"",""Friday 9:0-18:0"",""Saturday 9:0-15:0""]","business"
"145","KBGoTNvOoV3ixc8zaaMHnw","The Harp & Crown",NA,"19930 W Catawba Ave","Cornelius","NC",28031,35.4813151,-80.8841624,4,51,1,"[""Alcohol: full_bar"",""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BikeParking: True"",""BusinessAcceptsCreditCards: True"",""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""Caters: True"",""DogsAllowed: True"",""GoodForDancing: False"",""GoodForKids: True"",""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"",""HappyHour: True"",""HasTV: True"",""Music: {'dj': False, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': True, 'video': False, 'jukebox': False}"",""OutdoorSeating: True"",""RestaurantsAttire: casual"",""RestaurantsDelivery: False"",""RestaurantsGoodForGroups: True"",""RestaurantsPriceRange2: 2"",""RestaurantsReservations: True"",""RestaurantsTableService: True"",""RestaurantsTakeOut: True"",""Smoking: yes"",""WheelchairAccessible: True"",""WiFi: free"",""BestNights: {'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"",""NoiseLevel: average"",""CoatCheck: False""]","[""Nightlife"",""Irish Pub"",""Pubs"",""Bars"",""Irish"",""Breakfast \u0026 Brunch"",""Restaurants""]","[""Monday 11:0-23:0"",""Tuesday 11:0-23:0"",""Wednesday 11:0-23:0"",""Thursday 11:0-0:0"",""Friday 11:0-2:0"",""Saturday 11:0-2:0"",""Sunday 11:0-23:0""]","business"
"146","2PIBcBL_UmKdgqahhIFb5A","Wher-rena Boatland",NA,"18919 W Catawba Ave","Cornelius","NC",28031,35.4713848476,-80.8919556141,1,3,1,"[""GoodForKids: True""]","[""Automotive"",""Active Life"",""Boating"",""Event Planning \u0026 Services"",""Boat Dealers"",""Boat Repair"",""Boat Charters"",""Professional Services""]","[""Tuesday 8:0-18:0"",""Wednesday 8:0-18:0"",""Thursday 8:0-18:0"",""Friday 8:0-18:0"",""Saturday 9:0-17:0""]","business"
